temp order chi cb u
5 0.299425 0.00154883 0.0916277 0.565122 
4.93797 0.301189 0.00154951 0.0943929 0.566975 
4.87595 0.302569 0.00157539 0.0978393 0.567581 
4.81392 0.304131 0.00158081 0.100557 0.569096 
4.7519 0.305903 0.00159683 0.103773 0.570504 
4.68987 0.306894 0.00159519 0.105909 0.572092 
4.62785 0.308445 0.00161561 0.10975 0.57298 
4.56582 0.310612 0.0016175 0.112992 0.575344 
4.5038 0.311613 0.00163452 0.116473 0.576005 
4.44177 0.313605 0.0016427 0.119988 0.577725 
4.37975 0.314685 0.00165045 0.12307 0.579141 
4.31772 0.316494 0.00166898 0.12814 0.580066 
4.2557 0.317915 0.00167939 0.131709 0.58144 
4.19367 0.319581 0.00170077 0.137206 0.582252 
4.13165 0.32118 0.00170417 0.140654 0.584095 
4.06962 0.322238 0.00170642 0.143812 0.585705 
4.00759 0.32383 0.00172289 0.149383 0.586556 
3.94557 0.325562 0.00173513 0.154144 0.588098 
3.88354 0.326917 0.00174572 0.158983 0.58934 
3.82152 0.328824 0.00175993 0.16465 0.590764 
3.75949 0.330003 0.00179221 0.171489 0.591156 
3.69747 0.331917 0.00180263 0.177436 0.59263 
3.63544 0.332918 0.00180199 0.181499 0.594208 
3.57342 0.334474 0.00182816 0.189724 0.594921 
3.51139 0.33547 0.00184101 0.19542 0.595858 
3.44937 0.336797 0.00185331 0.202095 0.59717 
3.38734 0.338499 0.0018761 0.210098 0.598169 
3.32532 0.339513 0.00189839 0.217592 0.59903 
3.26329 0.340939 0.00190496 0.224817 0.600409 
3.20127 0.342123 0.00192586 0.233015 0.601247 
3.13924 0.342746 0.00194889 0.241611 0.602003 
3.07722 0.343959 0.00196782 0.251362 0.60292 
3.01519 0.34538 0.00198867 0.26009 0.604139 
2.95316 0.346154 0.00202392 0.271612 0.604467 
2.89114 0.346856 0.0020478 0.281654 0.605312 
2.82911 0.347845 0.00207474 0.29383 0.606038 
2.76709 0.347762 0.0021117 0.304746 0.606309 
2.70506 0.348412 0.00213166 0.316782 0.607111 
2.64304 0.34885 0.0021711 0.329051 0.607735 
2.58101 0.348588 0.00221069 0.343315 0.607899 
2.51899 0.348706 0.00226026 0.359014 0.608125 
2.45696 0.348329 0.00230591 0.37423 0.608293 
2.39494 0.347834 0.00233824 0.388147 0.608802 
2.33291 0.34703 0.00242233 0.409697 0.608156 
2.27089 0.346161 0.00247743 0.427512 0.608087 
2.20886 0.344704 0.00254991 0.446965 0.607684 
2.14684 0.342705 0.00263448 0.468112 0.606962 
2.08481 0.339869 0.00274096 0.489444 0.605734 
2.02278 0.33635 0.00285894 0.513177 0.604004 
1.96076 0.33268 0.00298875 0.539765 0.601901 
1.89873 0.328303 0.00315037 0.567529 0.599376 
1.83671 0.322202 0.00336201 0.598158 0.595313 
1.77468 0.315994 0.00357256 0.629797 0.590876 
1.71266 0.307599 0.00382265 0.659011 0.584727 
1.65063 0.298547 0.00411983 0.690035 0.577112 
1.58861 0.286867 0.00441908 0.710462 0.567163 
1.52658 0.273735 0.00468859 0.716982 0.5554 
1.46456 0.258763 0.00494417 0.709555 0.54079 
1.40253 0.242337 0.00512771 0.684924 0.523252 
1.34051 0.225546 0.00528127 0.653593 0.501697 
1.27848 0.207083 0.00516517 0.574337 0.48233 
1.21646 0.189439 0.00508026 0.507625 0.457216 
1.15443 0.170852 0.00480191 0.412652 0.434488 
1.09241 0.153216 0.00447634 0.328796 0.410162 
1.03038 0.136185 0.00415927 0.251389 0.384225 
0.968354 0.119733 0.00382772 0.1881 0.355446 
0.906329 0.104116 0.00355771 0.142594 0.308668 
0.844304 0.0881114 0.00314926 0.0904136 0.273078 
0.782278 0.0731355 0.00277479 0.0573134 0.21892 
0.720253 0.0593956 0.00249218 0.0391046 0.115362 
0.658228 0.0461266 0.0021217 0.0234758 0.0109129 
0.596203 0.0338253 0.00172154 0.0145861 -0.170983 
0.534177 0.0231903 0.00134339 0.0103901 -0.463783 
0.472152 0.014238 0.000925388 0.00766454 -0.858455 
0.410127 0.00749422 0.00056474 0.00588125 -1.67907 
0.348101 0.00321359 0.000285926 0.00382643 -3.62566 
0.286076 0.000908125 9.88098e-05 0.00169874 -11.8346 
0.224051 0.000137813 1.91805e-05 0.000455143 -75.4385 
0.162025 4.84375e-06 9.34075e-07 3.25452e-05 -2149.54 
0.1 0 0 0 -nan 
