temp order chi cb u
5 0.199831 0.000392068 0.0486289 0.605702 
4.93797 0.200837 0.000393508 0.0497324 0.606745 
4.87595 0.201496 0.000395382 0.051139 0.607596 
4.81392 0.202627 0.000395871 0.0523 0.608858 
4.7519 0.203394 0.00039831 0.0536305 0.609616 
4.68987 0.204622 0.000400671 0.0554998 0.610469 
4.62785 0.2055 0.000400325 0.0565534 0.611788 
4.56582 0.206322 0.000403038 0.0579341 0.612582 
4.5038 0.20726 0.000408809 0.060005 0.613083 
4.44177 0.208116 0.000409181 0.0613053 0.614152 
4.37975 0.209074 0.000411701 0.0634155 0.61484 
4.31772 0.209838 0.00041422 0.0651687 0.615428 
4.2557 0.211105 0.000417095 0.0672964 0.61649 
4.19367 0.211742 0.000417045 0.0685267 0.617474 
4.13165 0.212498 0.000421321 0.070638 0.618067 
4.06962 0.21336 0.000421204 0.0720359 0.619236 
4.00759 0.214199 0.000424728 0.0745262 0.619768 
3.94557 0.214953 0.000427336 0.0768507 0.620392 
3.88354 0.215706 0.000429588 0.078884 0.621246 
3.82152 0.216679 0.000433663 0.0813588 0.621936 
3.75949 0.217115 0.000435312 0.0834624 0.622565 
3.69747 0.21792 0.000438647 0.0861223 0.623335 
3.63544 0.218664 0.000439493 0.0885188 0.624107 
3.57342 0.219172 0.000439737 0.0902085 0.6251 
3.51139 0.219584 0.000449432 0.0940528 0.625005 
3.44937 0.220247 0.000447515 0.0959368 0.62609 
3.38734 0.220683 0.000450303 0.0987891 0.626644 
3.32532 0.221004 0.000452531 0.101378 0.627267 
3.26329 0.221353 0.000455596 0.104138 0.627808 
3.20127 0.221461 0.000457994 0.10676 0.628386 
3.13924 0.221696 0.000462849 0.10991 0.628805 
3.07722 0.221479 0.000465371 0.11269 0.629227 
3.01519 0.22155 0.000466304 0.115187 0.629903 
2.95316 0.2212 0.000468585 0.11753 0.630396 
2.89114 0.220749 0.000472482 0.120758 0.63066 
2.82911 0.220236 0.000476883 0.123758 0.630901 
2.76709 0.219433 0.000479413 0.126294 0.631201 
2.70506 0.218511 0.000484163 0.129167 0.631359 
2.64304 0.217163 0.000488889 0.131656 0.631395 
2.58101 0.215575 0.000494237 0.133941 0.631336 
2.51899 0.213761 0.000500869 0.137062 0.631063 
2.45696 0.211479 0.000505563 0.138264 0.630914 
2.39494 0.208442 0.000515238 0.140229 0.630128 
2.33291 0.20514 0.000527655 0.14242 0.628996 
2.27089 0.200881 0.000538647 0.143118 0.627741 
2.20886 0.195688 0.000561479 0.144253 0.625312 
2.14684 0.189142 0.000591369 0.145919 0.621553 
2.08481 0.180533 0.000630786 0.144859 0.6158 
2.02278 0.169369 0.000668125 0.13912 0.607419 
1.96076 0.154697 0.000689422 0.125203 0.595155 
1.89873 0.141836 0.000684769 0.109619 0.583801 
1.83671 0.1267 0.000616865 0.0823435 0.575176 
1.77468 0.113811 0.000564122 0.0629536 0.566154 
1.71266 0.102127 0.000503531 0.0460869 0.559705 
1.65063 0.0916885 0.000453819 0.0345801 0.55211 
1.58861 0.0824652 0.000419876 0.0266336 0.541522 
1.52658 0.0731767 0.000380589 0.0196813 0.529001 
1.46456 0.0650004 0.000348101 0.014665 0.514615 
1.40253 0.0572682 0.000317417 0.0107077 0.497193 
1.34051 0.0498714 0.000288118 0.00768349 0.474678 
1.27848 0.043061 0.000259493 0.00538278 0.448161 
1.21646 0.0367231 0.000232262 0.00372581 0.414458 
1.15443 0.0307868 0.0002061 0.00252166 0.36938 
1.09241 0.0253196 0.000177411 0.00162773 0.317502 
1.03038 0.0203319 0.000151884 0.00107171 0.243048 
0.968354 0.0159617 0.000127681 0.000702188 0.143308 
0.906329 0.0119305 0.000102069 0.000480042 0.0101429 
0.844304 0.00868023 7.94273e-05 0.000349533 -0.180581 
0.782278 0.00598484 5.9702e-05 0.00027102 -0.430789 
0.720253 0.00388055 4.20519e-05 0.000209827 -0.819044 
0.658228 0.00230723 2.72568e-05 0.000153825 -1.39895 
0.596203 0.00120574 1.57753e-05 0.000100847 -2.60984 
0.534177 0.000559883 8.18435e-06 5.97826e-05 -5.31413 
0.472152 0.000207148 3.4285e-06 2.8754e-05 -13.2404 
0.410127 5.77734e-05 1.10132e-06 1.06911e-05 -45.8719 
0.348101 1.01172e-05 2.26768e-07 2.60682e-06 -256.4 
0.286076 7.42188e-07 2.02666e-08 2.83374e-07 -3507.77 
0.224051 0 0 0 -nan 
0.162025 0 0 0 -nan 
0.1 0 0 0 -nan 
